"id"	"title"	"old_field"	"label"	"field"	"ig_winner"	"field_num"
1459	"Jumping on bed, mother hears screaming, patient on floor holding left foot"	"medicine"	1	"medicine"	0	3
2741	"The neocortex of cetaceans: cytoarchitecture and comparison with other aquatic and terrestrial species."	"neuroscience"	0	"neuroscience"	0	4
1752	"Leaf size and inflorescence size may be allometrically related traits"	"bio_env"	0	"bio_env"	0	1
1022	"Penetrance of Cattle Coats by Radiation."	"medicine"	1	"medicine"	0	3
1920	"Occurrence of Mesocyclops ogunnus Onabamiro, 1957 (Copepoda Cyclopoida) in water bodies of São Paulo State, identified as Mesocyclops kieferi Van de Velde, 1984."	"bio_env"	0	"bio_env"	0	1
882	"Daily Variations in Spring Break Alcohol and Sexual Behaviors Based on Intentions Perceived Norms and Daily Trip Context"	"medicine"	1	"medicine"	0	3
2242	"Unterversorgung in der Sekundärprävention bei Patienten mit koronarer Herzerkrankung nach Revaskularisation"	"medicine"	0	"medicine"	0	3
2344	"Variation in guideline-concordant care for elderly patients with metastatic breast cancer in the United States"	"medicine"	0	"medicine"	0	3
2754	"The premotor region essential for rapid vertical eye movements shows early involvement in Alzheimer's disease-related cytoskeletal pathology"	"neuroscience"	0	"neuroscience"	0	4
770	"Finger Length Ratios (2D:4D) and Dominance Rank in Female Rhesus Macaques (Macaca mulatta)"	"biology"	1	"bio_env"	0	1
3019	"Observing the what and when of language production for different age groups by monitoring speakers"" eye movements"	"neuroscience"	0	"neuroscience"	0	4
2419	"Comment on Atorvastatin Safety in Kawasaki Disease Patients with Coronary Artery Aneurysms"	"medicine"	0	"medicine"	0	3
1730	"Aquatic macrophytes of Lake Bled: changes in species composition, distribution and production"	"bio_env"	0	"bio_env"	0	1
994	"The eyes and ears are visual indicators of attention in domestic horses."	"biology"	1	"bio_env"	0	1
1184	"Impact of Yankee Stadium Bat Day on blunt trauma in northern New York City."	"medicine"	1	"medicine"	0	3
3112	"Spatio-temporal analysis of monofractal and multifractal properties of the human sleep EEG"	"neuroscience"	0	"neuroscience"	0	4
2533	"Bypass to the left coronary artery system may accelerate left main coronary artery negative remodeling and calcification"	"medicine"	0	"medicine"	0	3
785	"Animal or plant: which is the better fog water collector?"	"biology"	1	"bio_env"	0	1
2435	"Presence of anti-Leishmania (Viannia) braziliensis antibodies in blood donors in the West-Central region of the State of Paraná, Brazil."	"medicine"	0	"medicine"	0	3
335	"Some Reflections on Brain and Mind."	"psychology"	1	"neuroscience"	0	4
3160	"Overreactive brain responses to sensory stimuli in youth with autism spectrum disorders."	"neuroscience"	0	"neuroscience"	0	4
298	"Remote Guidance of Untrained Turtles by Controlling Voluntary Instinct Behavior"	"biology"	1	"bio_env"	0	1
518	"Laughing rats are optimistic."	"psychology"	1	"neuroscience"	0	4
1069	"Pacemaker Explosions in Crematoria: Problems and Possible Solutions"	"medicine"	1	"medicine"	0	3
2010	"Coiling Size Dependence of Group Delay Spread in Coupled Multicore Fibers Without Intentional Twisting"	"exact_eng"	0	"exact_eng"	0	2
1511	"Effects of Serotonin Re-uptake Inhibition on Ventilatory Control in Goats"	"medicine"	1	"medicine"	0	3
2306	"Racial disparities in outcomes of colorectal cancer screening: biology or barriers to optimal care?"	"medicine"	0	"medicine"	0	3
1915	"Vegetation coverage, species richness, and dune stability in the southern part of Gurbantünggüt Desert"	"bio_env"	0	"bio_env"	0	1
1006	"How are Distances Between Individuals of Grazing Cows Explained by a Statistical Model?"	"mathematics"	1	"exact_eng"	0	2
2921	"The role of IgM isotype anticardiolipin antibodies in occlusive ocular vascular disease: Report of two cases with primary antiphospholipid antibody syndrome"	"neuroscience"	0	"neuroscience"	0	4
1896	"Genetic progress during 22 years of black bean improvement"	"bio_env"	0	"bio_env"	0	1
2331	"Situation analysis for cervical cancer diagnosis and treatment in east, central and southern African countries."	"medicine"	0	"medicine"	0	3
2995	"Implications of age and diet on canine cerebral cortex transcription"	"neuroscience"	0	"neuroscience"	0	4
1343	"Ending batting slumps in baseball: a qualitative investigation"	"psychology"	1	"neuroscience"	0	4
467	"Determining the Smallest Migratory Bird Native to Britain Able to Carry a Coconut."	"biology"	1	"bio_env"	0	1
3342	"Finite-time stability analysis for neutral-type neural networks with hybrid time-varying delays without using Lyapunov method"	"neuroscience"	0	"neuroscience"	0	4
600	"Punk Rocker's Lung: Pulmonary Fibrosis in a Drug Snorting Fire-Eater."	"medicine"	1	"medicine"	0	3
2734	"Genetic risk variants of schizophrenia associated with left superior temporal gyrus volume"	"neuroscience"	0	"neuroscience"	0	4
1320	"Cooperation in Male Lions: Kinship, Reciprocity or Mutualism?"	"biology"	1	"bio_env"	0	1
3153	"Cholesterol, copper, and accumulation of thioflavine S-reactive Alzheimer""s-like amyloid β in rabbit brain"	"neuroscience"	0	"neuroscience"	0	4
2657	"A pending issue: an analysis of health promotion research in Latin America."	"medicine"	0	"medicine"	0	3
1568	"NIH peer review reform -- change we need, or lipstick on a pig?"	"humanities"	1	"neuroscience"	0	4
2925	"Duration and not strength of activation in temporo-parietal cortex positively correlates with schizotypy"	"neuroscience"	0	"neuroscience"	0	4
1284	"Adaptive Individual Differences within Single Populations."	"humanities"	1	"neuroscience"	0	4
2183	"Identification of a sex pheromone component of the geometrid moth Milionia basalis pryeri"	"medicine"	0	"medicine"	0	3
2343	"Macular hole treated by the inverted internal limiting membrane flap technique: case report"	"medicine"	0	"medicine"	0	3
2324	"Effects of alcohol and caloric restrictions on blood pressure and serum lipids in overweight men."	"medicine"	0	"medicine"	0	3
980	"A Comparison of the Effects of Added Saliva Alpha-Amylase and Water on Texture Perception in Semi-Solids."	"chemistry"	1	"neuroscience"	0	4
3123	"An LRRTM4-HSPG Complex Mediates Excitatory Synapse Development on Dentate Gyrus Granule Cells"	"neuroscience"	0	"neuroscience"	0	4
824	"Major League Baseball Players' Life Expectancies"	"psychology"	1	"neuroscience"	0	4
2377	"Diaporthin and Orthosporin from the Fruiting Body of Daldinia concentrica"	"medicine"	0	"medicine"	0	3
1034	"An ethicist's commentary on replacing confined pigs with dogs."	"humanities"	1	"bio_env"	0	1
1785	"Orbicules in Flowering Plants: A Phylogenetic Perspective on their Form and Function"	"bio_env"	0	"bio_env"	0	1
2862	"The stimulus integration area for horizontal vergence"	"neuroscience"	0	"neuroscience"	0	4
1902	"Grain protein and grain yield of tritordeum in comparison to wheat and triticale"	"bio_env"	0	"bio_env"	0	1
2851	"Are tool properties always processed automatically? The role of tool use context and task complexity"	"neuroscience"	0	"neuroscience"	0	4
505	"Vomiting in Wild Bonnet Macaques."	"biology"	1	"bio_env"	0	1
2460	"Clonal analysis of bilateral, recurrent, or systemically multifocal ocular adnexal lymphoma."	"medicine"	0	"medicine"	0	3
1591	"Humor and death: a qualitative study of The New Yorker cartoons (1986-2006)"	"humanities"	1	"neuroscience"	0	4
1908	"Geometrical similarity analysis of photosynthetic light response curves, light saturation and light use efficiency"	"bio_env"	0	"bio_env"	0	1
1835	"Behavioral Adaptation of Pan troglodytes troglodytes"	"bio_env"	0	"bio_env"	0	1
2233	"Using Economic Evaluations to Make Formulary Coverage Decisions"	"medicine"	0	"medicine"	0	3
2537	"Preventing VTE in Outpatients With Cancer"	"medicine"	0	"medicine"	0	3
351	"A Report on the Test-retest Performances of 38 College Students and 27 White Rats on the Identical 25 Choice Elevated Maze."	"psychology"	1	"neuroscience"	0	4
567	"The Air-Conditioning Capacity of the Human Nose."	"physics"	1	"exact_eng"	0	2
2040	"Wearable Circularly Polarized Antenna for Personal Satellite Communication and Navigation"	"exact_eng"	0	"exact_eng"	0	2
2458	"Hemorrhagic fever with renal syndrome (HFRS, Korean hemorrhagic fever)"	"medicine"	0	"medicine"	0	3
1864	"Female encounter rates and fighting costs of males are associated with lek size in Drosophila mycetophaga"	"bio_env"	0	"bio_env"	0	1
995	"Roaring and Social Communication in African Lions: The Limitations Imposed by Listeners."	"biology"	1	"bio_env"	0	1
1464	"It Is Foods that Look Good Kill You"	"medicine"	1	"medicine"	0	3
2900	"Motor adaptation to a small force field superimposed on a large background force"	"neuroscience"	0	"neuroscience"	0	4
614	"Copulation in the Porcupine."	"biology"	1	"bio_env"	0	1
480	"Speed of Some Wild Mammals"	"biology"	1	"bio_env"	0	1
2708	"The receptor potential in type I and type II vestibular system hair cells: a model analysis"	"neuroscience"	0	"neuroscience"	0	4
2336	"What's new in histochemistry and cell biology?"	"medicine"	0	"medicine"	0	3
885	"Machiavellianism Scores and Self-Rated Performance of Automobile Salespersons"	"psychology"	1	"neuroscience"	0	4
3379	"Metacontrast masking and stimulus contrast polarity"	"neuroscience"	0	"neuroscience"	0	4
838	"Women Are Sort of More Tentative Than Men, Aren't They?: How Men and Women Use Tentative Language Differently, Similarly, and Counterstereotypically as a Function of Gender Salience"	"psychology"	1	"neuroscience"	0	4
2534	"Ligamentäre Ausheilungsergebnisse nach Beckenringfrakturen Typ C"	"medicine"	0	"medicine"	0	3
2315	"Urinary stone detection and characterisation with dual-energy CT urography after furosemide intravenous injection: preliminary results"	"medicine"	0	"medicine"	0	3
2646	"SPECT imaging of the stomach: comparison with barostat, and effects of sex, age, body mass index, and fundoplication"	"medicine"	0	"medicine"	0	3
2425	"Left ventricular dysfunction, natriuretic peptides, and mortality in an urban population."	"medicine"	0	"medicine"	0	3
1458	"Does garlic protect against vampires? An experimental study"	"biology"	1	"bio_env"	0	1
404	"A stimulator for laboratory studies of motion sickness in cats"	"biology"	1	"bio_env"	0	1
2793	"Vision can recalibrate the vestibular reafference signal used to re-establish postural equilibrium following a platform perturbation"	"neuroscience"	0	"neuroscience"	0	4
909	"The tooth fairy, Santa Claus, and the hard core drinking driver"	"humanities"	1	"neuroscience"	0	4
1130	"Hitting what one wants to hit and missing what one wants to miss"	"psychology"	1	"neuroscience"	0	4
956	"Why is the driver rarely motion sick? The role of controllability in motion sickness."	"medicine"	1	"medicine"	0	3
892	"Otorrhagia bleeding due to leech bite."	"medicine"	1	"medicine"	0	3
3344	"Neurological soft signs in patients with schizophrenia and their unaffected siblings: frequency and correlates in two ethnic and socioeconomic distinct populations"	"neuroscience"	0	"neuroscience"	0	4
2310	"Management of young femoral neck fractures: is there a consensus?"	"medicine"	0	"medicine"	0	3
464	"Bach, but not heavy metal is good for heart patients"	"medicine"	1	"medicine"	0	3
3387	"Physiological changes in neurodegeneration - mechanistic insights and clinical utility"	"neuroscience"	0	"neuroscience"	0	4
478	"Analgesic Effects of Alcohol: A Systematic Review and Meta-Analysis of Controlled Experimental Studies in Healthy Participants"	"medicine"	1	"medicine"	0	3
3215	"A cognitive prosthesis for memory facilitation by closed-loop functional ensemble stimulation of hippocampal neurons in primate brain"	"neuroscience"	0	"neuroscience"	0	4
2943	"Attachment-style differences in the ability to suppress negative thoughts: Exploring the neural correlates"	"neuroscience"	0	"neuroscience"	0	4
2674	"Sex differences in neurological and psychiatric disorders"	"neuroscience"	0	"neuroscience"	0	4
1601	"An Exceptionally Simple Theory of Everything"	"physics"	1	"exact_eng"	0	2
2248	"Accessing Men Who have Sex with Men Through Long-Chain Referral Recruitment, Guangzhou, China"	"medicine"	0	"medicine"	0	3
1214	"Technology: go ahead, make my DNA."	"genetics"	1	"medicine"	0	3
1609	"The Relation between Saliva Flow after Different Stimulations and the Perception of Flavor and Texture Attributes in Custard Desserts."	"psychology"	1	"neuroscience"	0	4
495	"Guess who's not coming to dinner? Evaluating online restaurant reservations for disease surveillance"	"medicine"	1	"medicine"	0	3
1685	"Aesthetic fitness: How sexual selection shaped artistic virtuosity as a fitness indicator and aesthetic preferences as mate choice criteria"	"psychology"	1	"neuroscience"	0	4
1743	"Keratinophilic fungi on sheep hairs from the West Bank of Jordan"	"bio_env"	0	"bio_env"	0	1
1362	"Human climbing with efficiently scaled gecko-inspired dry adhesives."	"physics"	1	"exact_eng"	0	2
3177	"Three-dimensional reconstruction of brain structures of the rodent Octodon degus: a brain atlas constructed by combining histological and magnetic resonance images"	"neuroscience"	0	"neuroscience"	0	4
1876	"Effect of auxins on flower formation in coffee (Coffea arabica L.)"	"bio_env"	0	"bio_env"	0	1
2114	"A cold-start WDM system using a synchronized etalon filter"	"exact_eng"	0	"exact_eng"	0	2
1143	"Treatment of ""Pernicious Anaemia of Pregnancy"" and ""Tropical Anaemia"" with Special Reference to Yeast Extract as a Curative Agent"	"medicine"	1	"medicine"	0	3
2432	"Transcatheter arterial infusion therapy in the treatment of advanced pancreatic cancer: A feasibility study"	"medicine"	0	"medicine"	0	3
853	"A towel less: social norms enhance pro-environmental behavior in hotels."	"psychology"	1	"neuroscience"	0	4
3312	"In vivo magnetic resonance images reveal neuroanatomical sex differences through the application of voxel-based morphometry in C57BL/6 mice"	"neuroscience"	0	"neuroscience"	0	4
1040	"Martial arts: time needed for training."	"psychology"	1	"neuroscience"	0	4
1563	"Some Observations of Odde Constitutions of Bodies"	"medicine"	1	"medicine"	0	3
1690	"The Big Five personality traits of professional comedians compared to amateur comedians, comedy writers, and college students"	"psychology"	1	"neuroscience"	0	4
498	"Olfactory aversive conditioning during sleep reduces cigarette-smoking behavior."	"psychology"	1	"neuroscience"	0	4
810	"Frontal-Brainstem Pathways Mediating Placebo Effects on Social Rejection"	"psychology"	1	"neuroscience"	0	4
1173	"Influence of alignment of the pyramid on its beneficial effects."	"medicine"	1	"medicine"	0	3
2364	"Hepatic iron in hemochromatosis"	"medicine"	0	"medicine"	0	3
245	"Who's Watching? The Market for Prostitution Services."	"economics"	1	"neuroscience"	0	4
342	"Beet pulp intake and hairball faecal excretion in mixed-breed shorthaired cats."	"biology"	1	"bio_env"	0	1
1775	"Searching for novel sources of field resistance to Ug99 and Ethiopian stem rust races in durum wheat via association mapping"	"bio_env"	0	"bio_env"	0	1
2211	"Controversies in Bone Mineral Density Diagnostic Classifications"	"medicine"	0	"medicine"	0	3
443	"My Grandmother's Personality: A Posthumous Evaluation."	"psychology"	1	"neuroscience"	0	4
1659	"Pointing the Way: The Distribution and Evolution of Some Characters of the Finger Muscles of Frogs"	"humanities"	1	"bio_env"	0	1
2480	"Comments on Chen et al.: Conservative versus surgical management of Pipkin type I fractures associated with posterior dislocation of the hip: a randomised controlled trial"	"medicine"	0	"medicine"	0	3
3138	"Proprioceptive role for palisade endings in extraocular muscles: Evidence from the Jendrassik Maneuver"	"neuroscience"	0	"neuroscience"	0	4
891	"Frankly, We Do Give a Damn: The Relationship Between Profanity and Honesty"	"psychology"	1	"neuroscience"	0	4
2666	"Usefulness of the Ligamentum Venosum as an Anatomical Landmark for Safe Laparoscopic Left Hepatectomy (How I Do It)"	"medicine"	0	"medicine"	0	3
2575	"Rudolf Nissen (1896-1981)-Perspective"	"medicine"	0	"medicine"	0	3
617	"Biological phenomena within a pyramid model--a preliminary study on wound healing."	"medicine"	1	"medicine"	0	3
2907	"A multimodal brain imaging study of repetition suppression in the human visual cortex"	"neuroscience"	0	"neuroscience"	0	4
2597	"Criteria in Sentinel Lymph Nodes of Melanoma Patients that Predict Involvement of Nonsentinel Lymph Nodes"	"medicine"	0	"medicine"	0	3
3228	"Using Functional Near Infrared Spectroscopy (fNIRS) to Study Dynamic Stereoscopic Depth Perception"	"neuroscience"	0	"neuroscience"	0	4
1673	"The Perilous Whiteness of Pumpkins"	"psychology"	1	"neuroscience"	0	4
1934	"In-Road Microwave Sensor for Electronic Vehicle Identification and Tracking: Link Budget Analysis and Antenna Prototype"	"exact_eng"	0	"exact_eng"	0	2
1804	"A cryptic cytostome is present inEuglena"	"bio_env"	0	"bio_env"	0	1
2135	"Degradation of polypropylene in the human eye: A sem-study"	"medicine"	0	"medicine"	0	3
2669	"Physician Perspectives on Readmission"	"medicine"	0	"medicine"	0	3
3319	"Beyond ""Poke & Hope"": The next steps for DBS for psychiatric disorders"	"neuroscience"	0	"neuroscience"	0	4
1520	"The Identification and Perception of Bottled Water"	"psychology"	1	"neuroscience"	0	4
2727	"Morphine alters the structure of neurons in the nucleus accumbens and neocortex of rats."	"neuroscience"	0	"neuroscience"	0	4
733	"Women's adult romantic attachment style and communication by cell phone with romantic partners."	"psychology"	1	"neuroscience"	0	4
1410	"Digital Rectal Examination & Manual Removal of Faeces"	"cs"	1	"exact_eng"	0	2
1744	"Paternal condition drives progeny sex-ratio bias in a lizard that lacks parental care."	"bio_env"	0	"bio_env"	0	1
364	"Olfactory discrimination ability of Asian elephants (Elephas maximus) for structurally related odorants."	"biology"	1	"bio_env"	0	1
3188	"Event-related brain potentials of masked repetition and semantic priming while listening to sentences"	"neuroscience"	0	"neuroscience"	0	4
1548	"Are the Poor Willing to Pay a Premium for Designer Labels? A Field Experiment in Bolivia."	"psychology"	1	"neuroscience"	0	4
1590	"A Perceptual Study of Robot Design in the Japanese Robot Anime Series, ""Mobile Suit Gundam"""	"humanities"	1	"neuroscience"	0	4
1741	"Provisioning patterns in the cooperatively breeding acorn woodpecker: does feeding behaviour serve as a signal?"	"bio_env"	0	"bio_env"	0	1
2635	"Amplification of genomic DNA demonstrates the presence of the t(2;5) (p23;q35) in anaplastic large cell lymphoma, but not in other non-Hodgkin's lymphomas, Hodgkin's disease, or lymphomatoid papulosis."	"medicine"	0	"medicine"	0	3
1772	"The root cap and control of root elongation in Zea mays L. seedlings exposed to white light"	"bio_env"	0	"bio_env"	0	1
3088	"The dystrobrevin-binding protein 1 gene: features and networks"	"neuroscience"	0	"neuroscience"	0	4
939	"Interspecies sexual behaviour between a male Japanese macaque and female sika deer."	"biology"	1	"bio_env"	0	1
2165	"Anatomic variations in the left gastric vein and their clinical significance during laparoscopic gastrectomy"	"medicine"	0	"medicine"	0	3
2017	"Numerical Study of Practical Surface Eigenmodes in a New Applicable Nested Design of Plasma Antenna"	"exact_eng"	0	"exact_eng"	0	2
2110	"Design of Prunable Interleavers for Parallel Turbo Decoder Architectures"	"exact_eng"	0	"exact_eng"	0	2
978	"Convective Heat Transfer From a Nude Body Under Calm Conditions: Assessment of the Effects of Walking With a Thermal Manikin"	"biology"	1	"bio_env"	0	1
2091	"A Grid-Interactive Permanent-Magnet Synchronous Motor-Driven Solar Water-Pumping System"	"exact_eng"	0	"exact_eng"	0	2
1885	"Electrophysiological and Behavioral Responses of a Cuban Population of the Sweet Potato Weevil to its Sex Pheromone"	"bio_env"	0	"bio_env"	0	1
3201	"CSF kynurenic acid and suicide risk in schizophrenia spectrum psychosis"	"neuroscience"	0	"neuroscience"	0	4
2038	"Alternation of Flex Cable Vibration Modes in High Precision Hard Disk Drives"	"exact_eng"	0	"exact_eng"	0	2
2974	"Life at Low Copy Number: How Dendrites Manage with So Few mRNAs"	"neuroscience"	0	"neuroscience"	0	4
1018	"Artificial sweeteners as potential tracers of municipal landfill leachate."	"chemistry"	1	"bio_env"	0	1
2961	"Using a filtering task to measure the spatial extent of selective attention"	"neuroscience"	0	"neuroscience"	0	4
3011	"Tetrahydroxy stilbene glucoside reduces the cognitive impairment and overexpression of amyloid precursor protein induced by aluminum exposure"	"neuroscience"	0	"neuroscience"	0	4
3382	"PACAP and a novel stable analog protect rat brain from ischemia: Insight into the mechanisms of action"	"neuroscience"	0	"neuroscience"	0	4
1877	"Relationships Between Vegetative and Life History Traits and Fitness in a Novel Field Environment: Impacts of Herbivores"	"bio_env"	0	"bio_env"	0	1
427	"Need for Power and Affective Response to Negative Audience Reaction to an Extemporaneous Speech."	"psychology"	1	"neuroscience"	0	4
2662	"Acute respiratory failure after aspiration of activated charcoal with recurrent deposition and release from an intrapulmonary cavern"	"medicine"	0	"medicine"	0	3
2712	"Interactive Effects of a DRD4 Polymorphism, Lead, and Sex on Executive Functions in Children"	"neuroscience"	0	"neuroscience"	0	4
2530	"Myenteric plexitis in enteric dysmotility: what are the implications for clinical practice?"	"medicine"	0	"medicine"	0	3
2152	"Ursodeoxycholic acid as a chemopreventive agent in patients with ulcerative colitis and primary sclerosing cholangitis"	"medicine"	0	"medicine"	0	3
1453	"Is talking to an automated teller machine natural and fun?"	"psychology"	1	"neuroscience"	0	4
1098	"Length Metrology of Complimentary Small Plastic Rulers."	"chemistry"	1	"exact_eng"	0	2
1709	"Call playback artificially generates a temporary cultural style of high affiliation in marmosets"	"bio_env"	0	"bio_env"	0	1
2431	"Epidemiology of Chagas disease in Guatemala: infection rate of Triatoma dimidiata, Triatoma nitida and Rhodnius prolixus (Hemiptera, Reduviidae) with Trypanosoma cruzi and Trypanosoma rangeli (Kinetoplastida, Trypanosomatidae)."	"medicine"	0	"medicine"	0	3
2479	"Optimizing of thienopyridine therapy by multiple electrode platelet aggregometry in clopidogrel low responders undergoing PCI"	"medicine"	0	"medicine"	0	3
3360	"Age-related normal tolerance intervals for retinal vascular response to systemic autonomic nerve stimulation"	"neuroscience"	0	"neuroscience"	0	4
1780	"Evaluating Ascorbate Oxidase as a Plant Defense Against Leaf-Chewing Insects Using Transgenic Poplar"	"bio_env"	0	"bio_env"	0	1
222	"The Effect of Wok Size and Handle Angle on the Maximum Acceptable Weights of Wok Flipping by Male Cooks"	"psychology"	1	"neuroscience"	0	4
2469	"Significance of irradiation in breast-conserving treatment: comparison of local recurrence rates in irradiated and nonirradiated groups"	"medicine"	0	"medicine"	0	3
587	"Use of incidentally encoded memory from a single experience in cats"	"psychology"	1	"neuroscience"	0	4
701	"Smelly feet are not always a bad thing: the relationship between cyprid footprint protein and the barnacle settlement pheromone."	"medicine"	1	"medicine"	0	3
2080	"Highly Enhanced Performance of Network Channel Polysilicon Thin-Film Transistors"	"exact_eng"	0	"exact_eng"	0	2
1302	"Fruit Machine Gambling and Criminal Behaviour: Issues for the Judiciary."	"humanities"	1	"neuroscience"	0	4
620	"Energy Expenditure during Sexual Activity in Young Healthy Couples"	"physics"	1	"exact_eng"	0	2
2714	"Paradoxical vascular-fibrotic reaction after intravitreal bevacizumab for retinopathy of prematurity"	"neuroscience"	0	"neuroscience"	0	4
898	"Power increases hypocrisy: moralizing in reasoning, immorality in behavior."	"psychology"	1	"neuroscience"	0	4
2289	"The Tzu Chi Silent Mentor Program: Application of Buddhist Ethics to Teach Student Physicians Empathy, Compassion, and Self-Sacrifice"	"medicine"	0	"medicine"	0	3
2877	"Subunit interaction with PICK and GRIP controls Ca2+ permeability of AMPARs at cerebellar synapses"	"neuroscience"	0	"neuroscience"	0	4
575	"Dr. Carl Andrew Zapffe: A Cod Proposes a Flying Interferometer"	"medicine"	1	"medicine"	0	3
935	"Not eating like a pig: European wild boar wash their food"	"biology"	1	"bio_env"	0	1
896	"Presidential laugh lines. Candidate display behavior and audience laughter in the 2008 primary debates."	"psychology"	1	"neuroscience"	0	4
1720	"Soil factors influencing the growth response of Acacia holosericea A. Cunn. ex G. Don to ectomycorrhizal inoculation"	"bio_env"	0	"bio_env"	0	1
3265	"The Neural Correlate of Speech Rhythm as Evidenced by Metrical Speech Processing"	"neuroscience"	0	"neuroscience"	0	4
755	"Sexual Behavior in Parked Cars Reported by Midwestern College Men and Women."	"psychology"	1	"neuroscience"	0	4
418	"Chicken volatiles repel host-seeking malaria mosquitoes"	"medicine"	1	"medicine"	0	3
2209	"Unusual presentation of Bouveret's syndrome"	"medicine"	0	"medicine"	0	3
1656	"Images of Madness in the Films of Walt Disney"	"psychology"	1	"neuroscience"	0	4
2609	"Erysipelas in neutropenia of unknown origin, successfully treated with r-metHuG-CSF (filgrastim)"	"medicine"	0	"medicine"	0	3
429	"A Simplistic General Equilibrium Theory of Corruption"	"economics"	1	"neuroscience"	0	4
1227	"A Theory of Prostitution."	"economics"	1	"neuroscience"	0	4
3189	"Parameters of Components N2 and P3 of the Auditory Cognitive Evoked Potentials in Musicians and Non-musicians"	"neuroscience"	0	"neuroscience"	0	4
1592	"Do doctors, nurses, and midwives read?"	"humanities"	1	"neuroscience"	0	4
1962	"Transmission Loss Optimization-Based Optimal Power Flow Strategy by Hierarchical Control for DC Microgrids"	"exact_eng"	0	"exact_eng"	0	2
1217	"Digit Ratio (2D:4D) Predicts Sporting Success among Female Fencers Independent from Physical, Experience, and Personality Factors"	"medicine"	1	"medicine"	0	3
2858	"Selective perturbation of visual input during prehension movements"	"neuroscience"	0	"neuroscience"	0	4
2753	"Nitroprusside single-dose prevents the psychosis-like behavior induced by ketamine in rats for up to one week"	"neuroscience"	0	"neuroscience"	0	4
3145	"The renewal of humanism in psychotherapy: summary and conclusion."	"neuroscience"	0	"neuroscience"	0	4
1056	"The effects of extended play on professional baseball pitchers"	"physics"	1	"exact_eng"	0	2
1147	"Carbon Monoxide: To Boldly Go Where NO Has Gone Before"	"humanities"	1	"bio_env"	0	1
1448	"Quiet eye gaze behavior of expert, and near-expert, baseball plate umpires"	"psychology"	1	"neuroscience"	0	4
304	"Women selectively guard their (desirable) mates from ovulating women."	"psychology"	1	"neuroscience"	0	4
2107	"Open-loop behaviour of back-EMF based self-sensing BLDC drives"	"exact_eng"	0	"exact_eng"	0	2
2802	"Efficient belief tracking in adults: The role of task instruction, low-level associative processes and dispositional social functioning"	"neuroscience"	0	"neuroscience"	0	4
2154	"Recovery of lymphocyte and dendritic cell subsets after autologous CD34+ cell transplantation"	"medicine"	0	"medicine"	0	3
2453	"Is bezafibrate histologically effective for primary biliary cirrhosis?"	"medicine"	0	"medicine"	0	3
2286	"Outcome of lupus nephritis in Indian children."	"medicine"	0	"medicine"	0	3
1139	"The Cause and Treatment of Idiopathic Pruritus Ani."	"medicine"	1	"medicine"	0	3
3260	"Group-constrained sparse fMRI connectivity modeling for mild cognitive impairment identification"	"neuroscience"	0	"neuroscience"	0	4
282	"Some Characteristics of the External Ear of American Whites American Indians American Negroes Alaskan Esquimos and Filipinos"	"medicine"	1	"medicine"	0	3
2066	"Application of a solution proximity annealing technique for fabrication of ion-implanted GaAs integrated circuits"	"exact_eng"	0	"exact_eng"	0	2
737	"The illusion of owning a third arm."	"psychology"	1	"neuroscience"	0	4
1931	"Earthworm invasion into previously earthworm-free temperate and boreal forests"	"bio_env"	0	"bio_env"	0	1
301	"Airplane tracking documents the fastest flight speeds recorded for bats"	"biology"	1	"bio_env"	0	1
3182	"Itch and neuropathic itch."	"neuroscience"	0	"neuroscience"	0	4
2529	"Altered release of cytochrome p450 metabolites of arachidonic acid in renovascular disease."	"medicine"	0	"medicine"	0	3
2985	"Background MR gradient noise and non-auditory BOLD activations: A data-driven perspective"	"neuroscience"	0	"neuroscience"	0	4
2702	"Socioeconomic status is associated with striatal dopamine D2/D3 receptors in healthy volunteers but not in cocaine abusers"	"neuroscience"	0	"neuroscience"	0	4
1483	"Disambiguating the ""guilty look"": salient prompts to a familiar dog behaviour."	"psychology"	1	"neuroscience"	0	4
1893	"Adaptive inter-population differences in blue tit life-history traits on Corsica"	"bio_env"	0	"bio_env"	0	1
2037	"Step-Up/Step-Down DC-DC ZVS PWM Converter With Active Clamping"	"exact_eng"	0	"exact_eng"	0	2
2764	"Sensitivity to second-order motion in 10-month-olds"	"neuroscience"	0	"neuroscience"	0	4
3178	"Neurofascins Are Required to Establish Axonal Domains for Saltatory Conduction"	"neuroscience"	0	"neuroscience"	0	4
2082	"Toward Big Data in Green City"	"exact_eng"	0	"exact_eng"	0	2
2680	"Enhanced Histone Acetylation in the Infralimbic Prefrontal Cortex is Associated with Fear Extinction"	"neuroscience"	0	"neuroscience"	0	4
2116	"Relay selection for wireless communications against eavesdropping: a security-reliability trade-off perspective"	"exact_eng"	0	"exact_eng"	0	2
769	"Pulling Teeth in Eighteenth-Century Paris."	"humanities"	1	"neuroscience"	0	4
425	"How Not to Answer Questions in Political Interviews"	"humanities"	1	"neuroscience"	0	4
660	"An Introduction to Dr. Carl A. Zapffe's Classic Paper: A Reminder on E=mc2"	"medicine"	1	"medicine"	0	3
2655	"Patient Outcomes With STEMI Caused by Aneurysmal Coronary Artery Disease and Treated With Primary PCI."	"medicine"	0	"medicine"	0	3
